experiment_type,plot_type,dataset,horizon,seed,metric,value
W1,forest_plot,ETTm2,96,19,delta_cka_global,-0.02843244908853204
W1,forest_plot,ETTm2,96,19,grad_align_mean_per,0.0068122494130077
W1,forest_plot,ETTm2,96,19,grad_align_mean_last,-0.0012378684871852
W1,forest_plot,ETTm2,96,19,delta_grad_align_all,0.0080501179001929
W1,forest_plot,ETTm2,96,23,rmse_per,2.9548115430400657
W1,forest_plot,ETTm2,96,23,rmse_last,3.17101558073
W1,forest_plot,ETTm2,96,23,delta_rmse,0.21620403768993413
W1,forest_plot,ETTm2,96,23,delta_rmse_pct,6.8181323044827735
W1,forest_plot,ETTm2,96,23,cka_full_mean_per,0.8997819177618739
W1,forest_plot,ETTm2,96,23,cka_full_mean_last,0.93665148800664
W1,forest_plot,ETTm2,96,23,delta_cka_global,-0.036869570244766114
W1,forest_plot,ETTm2,96,23,grad_align_mean_per,0.0001766764306309
W1,forest_plot,ETTm2,96,23,grad_align_mean_last,-0.0053570086994239
W1,forest_plot,ETTm2,96,23,delta_grad_align_all,0.005533685130054799
W1,forest_plot,ETTm2,192,42,rmse_per,3.3365000623431174
W1,forest_plot,ETTm2,192,42,rmse_last,3.604079287724818
W1,forest_plot,ETTm2,192,42,delta_rmse,0.2675792253817004
W1,forest_plot,ETTm2,192,42,delta_rmse_pct,7.424343473603706
W1,forest_plot,ETTm2,192,42,cka_full_mean_per,0.9217593168774968
W1,forest_plot,ETTm2,192,42,cka_full_mean_last,0.9385219137935956
W1,forest_plot,ETTm2,192,42,delta_cka_global,-0.016762596916098826
W1,forest_plot,ETTm2,192,42,grad_align_mean_per,-0.0039566222896781
W1,forest_plot,ETTm2,192,42,grad_align_mean_last,0.001643545192076
W1,forest_plot,ETTm2,192,42,delta_grad_align_all,-0.0056001674817541
W1,forest_plot,ETTm2,192,2,rmse_per,3.333059887796378
W1,forest_plot,ETTm2,192,2,rmse_last,3.60205644046297
W1,forest_plot,ETTm2,192,2,delta_rmse,0.2689965526665916
W1,forest_plot,ETTm2,192,2,delta_rmse_pct,7.467860571113585
W1,forest_plot,ETTm2,192,2,cka_full_mean_per,0.9021058996947894
W1,forest_plot,ETTm2,192,2,cka_full_mean_last,0.9155017352964936
W1,forest_plot,ETTm2,192,2,delta_cka_global,-0.013395835601704209
W1,forest_plot,ETTm2,192,2,grad_align_mean_per,-0.0008289429940534
W1,forest_plot,ETTm2,192,2,grad_align_mean_last,-0.0024200652192134
W1,forest_plot,ETTm2,192,2,delta_grad_align_all,0.00159112222516
W1,forest_plot,ETTm2,192,3,rmse_per,3.3296009784629224
W1,forest_plot,ETTm2,192,3,rmse_last,3.551772311886132
W1,forest_plot,ETTm2,192,3,delta_rmse,0.22217133342320983
W1,forest_plot,ETTm2,192,3,delta_rmse_pct,6.2552245446507255
W1,forest_plot,ETTm2,192,3,cka_full_mean_per,0.8271607469579313
W1,forest_plot,ETTm2,192,3,cka_full_mean_last,0.9612488986696994
W1,forest_plot,ETTm2,192,3,delta_cka_global,-0.13408815171176813
W1,forest_plot,ETTm2,192,3,grad_align_mean_per,-0.0037966624927126
W1,forest_plot,ETTm2,192,3,grad_align_mean_last,0.0004866884565705
W1,forest_plot,ETTm2,192,3,delta_grad_align_all,-0.0042833509492831
W1,forest_plot,ETTm2,192,5,rmse_per,3.336887054735964
W1,forest_plot,ETTm2,192,5,rmse_last,3.634771922012278
W1,forest_plot,ETTm2,192,5,delta_rmse,0.2978848672763137
W1,forest_plot,ETTm2,192,5,delta_rmse_pct,8.195421161705218
W1,forest_plot,ETTm2,192,5,cka_full_mean_per,0.9528367617277164
W1,forest_plot,ETTm2,192,5,cka_full_mean_last,0.9561068844376326
W1,forest_plot,ETTm2,192,5,delta_cka_global,-0.0032701227099162233
W1,forest_plot,ETTm2,192,5,grad_align_mean_per,8.225147415449755e-05
W1,forest_plot,ETTm2,192,5,grad_align_mean_last,-0.0053838913627257
W1,forest_plot,ETTm2,192,5,delta_grad_align_all,0.005466142836880197
W1,forest_plot,ETTm2,192,7,rmse_per,3.3186128462272504
W1,forest_plot,ETTm2,192,7,rmse_last,3.6152327922403344
W1,forest_plot,ETTm2,192,7,delta_rmse,0.29661994601308406
W1,forest_plot,ETTm2,192,7,delta_rmse_pct,8.204726031743887
W1,forest_plot,ETTm2,192,7,cka_full_mean_per,0.9318929649346244
W1,forest_plot,ETTm2,192,7,cka_full_mean_last,0.950691642885847
W1,forest_plot,ETTm2,192,7,delta_cka_global,-0.018798677951222587
W1,forest_plot,ETTm2,192,7,grad_align_mean_per,0.0099099935443768
W1,forest_plot,ETTm2,192,7,grad_align_mean_last,0.0015693846570335
W1,forest_plot,ETTm2,192,7,delta_grad_align_all,0.008340608887343299
W1,forest_plot,ETTm2,192,11,rmse_per,3.366661367003043
W1,forest_plot,ETTm2,192,11,rmse_last,3.621638087373321
W1,forest_plot,ETTm2,192,11,delta_rmse,0.25497672037027774
W1,forest_plot,ETTm2,192,11,delta_rmse_pct,7.040369971236018
W1,forest_plot,ETTm2,192,11,cka_full_mean_per,0.9328407888670088
W1,forest_plot,ETTm2,192,11,cka_full_mean_last,0.9480337617793626
W1,forest_plot,ETTm2,192,11,delta_cka_global,-0.015192972912353775
W1,forest_plot,ETTm2,192,11,grad_align_mean_per,0.0008571897468342
W1,forest_plot,ETTm2,192,11,grad_align_mean_last,-0.0014533342476125
W1,forest_plot,ETTm2,192,11,delta_grad_align_all,0.0023105239944467
W1,forest_plot,ETTm2,192,13,rmse_per,3.313194346080885
W1,forest_plot,ETTm2,192,13,rmse_last,3.618741782908754
W1,forest_plot,ETTm2,192,13,delta_rmse,0.3055474368278688
W1,forest_plot,ETTm2,192,13,delta_rmse_pct,8.443471658325093
W1,forest_plot,ETTm2,192,13,cka_full_mean_per,0.8994151728458594
W1,forest_plot,ETTm2,192,13,cka_full_mean_last,0.9571031460808102
W1,forest_plot,ETTm2,192,13,delta_cka_global,-0.057687973234950785
W1,forest_plot,ETTm2,192,13,grad_align_mean_per,0.0009000075232314
W1,forest_plot,ETTm2,192,13,grad_align_mean_last,0.0037443263149142
W1,forest_plot,ETTm2,192,13,delta_grad_align_all,-0.0028443187916828
W1,forest_plot,ETTm2,192,17,rmse_per,3.360755388406107
W1,forest_plot,ETTm2,192,17,rmse_last,3.6421859080058727
W1,forest_plot,ETTm2,192,17,delta_rmse,0.2814305195997657
W1,forest_plot,ETTm2,192,17,delta_rmse_pct,7.726967450539924
W1,forest_plot,ETTm2,192,17,cka_full_mean_per,0.9514609366586008
W1,forest_plot,ETTm2,192,17,cka_full_mean_last,0.9706749571630636
W1,forest_plot,ETTm2,192,17,delta_cka_global,-0.01921402050446286
W1,forest_plot,ETTm2,192,17,grad_align_mean_per,-0.000961230948959
W1,forest_plot,ETTm2,192,17,grad_align_mean_last,-0.0031868016773812
W1,forest_plot,ETTm2,192,17,delta_grad_align_all,0.0022255707284222002
W1,forest_plot,ETTm2,192,19,rmse_per,3.3282063792133925
W1,forest_plot,ETTm2,192,19,rmse_last,3.601639422011049
W1,forest_plot,ETTm2,192,19,delta_rmse,0.27343304279765634
W1,forest_plot,ETTm2,192,19,delta_rmse_pct,7.591904984341253
W1,forest_plot,ETTm2,192,19,cka_full_mean_per,0.9119953025670364
W1,forest_plot,ETTm2,192,19,cka_full_mean_last,0.9433175179304696
W1,forest_plot,ETTm2,192,19,delta_cka_global,-0.03132221536343316
W1,forest_plot,ETTm2,192,19,grad_align_mean_per,0.0072045873144876
W1,forest_plot,ETTm2,192,19,grad_align_mean_last,0.0072083006575238
W1,forest_plot,ETTm2,192,19,delta_grad_align_all,-3.7133430361999467e-06
W1,forest_plot,ETTm2,192,23,rmse_per,3.332678317245058
W1,forest_plot,ETTm2,192,23,rmse_last,3.588276019550401
W1,forest_plot,ETTm2,192,23,delta_rmse,0.25559770230534307
W1,forest_plot,ETTm2,192,23,delta_rmse_pct,7.123133808902711
W1,forest_plot,ETTm2,192,23,cka_full_mean_per,0.9364364380309322
W1,forest_plot,ETTm2,192,23,cka_full_mean_last,0.9470854869874624
W1,forest_plot,ETTm2,192,23,delta_cka_global,-0.010649048956530183
W1,forest_plot,ETTm2,192,23,grad_align_mean_per,-0.0037589518502256
W1,forest_plot,ETTm2,192,23,grad_align_mean_last,-0.0068561290292745
W1,forest_plot,ETTm2,192,23,delta_grad_align_all,0.0030971771790489003
W1,forest_plot,ETTm2,336,42,rmse_per,3.666264439686727
W1,forest_plot,ETTm2,336,42,rmse_last,4.006524962988841
W1,forest_plot,ETTm2,336,42,delta_rmse,0.3402605233021143
W1,forest_plot,ETTm2,336,42,delta_rmse_pct,8.49265951030746
W1,forest_plot,ETTm2,336,42,cka_full_mean_per,0.9090390702879432
W1,forest_plot,ETTm2,336,42,cka_full_mean_last,0.9016212021879852
W1,forest_plot,ETTm2,336,42,delta_cka_global,0.007417868099957925
W1,forest_plot,ETTm2,336,42,grad_align_mean_per,0.0022612564553685
W1,forest_plot,ETTm2,336,42,grad_align_mean_last,-0.003445330619253
W1,forest_plot,ETTm2,336,42,delta_grad_align_all,0.0057065870746215
W1,forest_plot,ETTm2,336,2,rmse_per,3.700033579493554
W1,forest_plot,ETTm2,336,2,rmse_last,3.982336263218148
W1,forest_plot,ETTm2,336,2,delta_rmse,0.2823026837245939
W1,forest_plot,ETTm2,336,2,delta_rmse_pct,7.0888710813301214
W1,forest_plot,ETTm2,336,2,cka_full_mean_per,0.9483541695943736
W1,forest_plot,ETTm2,336,2,cka_full_mean_last,0.9307828051415103
W1,forest_plot,ETTm2,336,2,delta_cka_global,0.017571364452863225
W1,forest_plot,ETTm2,336,2,grad_align_mean_per,-0.0018071704330156
W1,forest_plot,ETTm2,336,2,grad_align_mean_last,-0.0071952438819439
W1,forest_plot,ETTm2,336,2,delta_grad_align_all,0.0053880734489283
W1,forest_plot,ETTm2,336,3,rmse_per,3.707408632578947
W1,forest_plot,ETTm2,336,3,rmse_last,4.003650430089698
W1,forest_plot,ETTm2,336,3,delta_rmse,0.2962417975107505
W1,forest_plot,ETTm2,336,3,delta_rmse_pct,7.399292287966149
W1,forest_plot,ETTm2,336,3,cka_full_mean_per,0.9344097365986468
W1,forest_plot,ETTm2,336,3,cka_full_mean_last,0.9226907738513832
W1,forest_plot,ETTm2,336,3,delta_cka_global,0.011718962747263584
W1,forest_plot,ETTm2,336,3,grad_align_mean_per,-0.0016549306321739
W1,forest_plot,ETTm2,336,3,grad_align_mean_last,-0.0050989230161998
W1,forest_plot,ETTm2,336,3,delta_grad_align_all,0.0034439923840259004
W1,forest_plot,ETTm2,336,5,rmse_per,3.7112737563527007
W1,forest_plot,ETTm2,336,5,rmse_last,4.017647912768933
W1,forest_plot,ETTm2,336,5,delta_rmse,0.3063741564162319
W1,forest_plot,ETTm2,336,5,delta_rmse_pct,7.625709446626972
W1,forest_plot,ETTm2,336,5,cka_full_mean_per,0.95623053189917
W1,forest_plot,ETTm2,336,5,cka_full_mean_last,0.925161413763804
W1,forest_plot,ETTm2,336,5,delta_cka_global,0.031069118135365947
W1,forest_plot,ETTm2,336,5,grad_align_mean_per,-0.0074513727086248
W1,forest_plot,ETTm2,336,5,grad_align_mean_last,-0.0010908853905046
W1,forest_plot,ETTm2,336,5,delta_grad_align_all,-0.0063604873181202
W1,forest_plot,ETTm2,336,7,rmse_per,3.712760525691143
W1,forest_plot,ETTm2,336,7,rmse_last,4.019219715438767
W1,forest_plot,ETTm2,336,7,delta_rmse,0.30645918974762454
W1,forest_plot,ETTm2,336,7,delta_rmse_pct,7.624842915913324
W1,forest_plot,ETTm2,336,7,cka_full_mean_per,0.9536361138231882
W1,forest_plot,ETTm2,336,7,cka_full_mean_last,0.881253295852621
W1,forest_plot,ETTm2,336,7,delta_cka_global,0.07238281797056723
W1,forest_plot,ETTm2,336,7,grad_align_mean_per,-0.000438577405672
W1,forest_plot,ETTm2,336,7,grad_align_mean_last,-0.0045570804125456
W1,forest_plot,ETTm2,336,7,delta_grad_align_all,0.0041185030068736
W1,forest_plot,ETTm2,336,11,rmse_per,3.692653739895095
W1,forest_plot,ETTm2,336,11,rmse_last,4.037162289505667
W1,forest_plot,ETTm2,336,11,delta_rmse,0.344508549610572
W1,forest_plot,ETTm2,336,11,delta_rmse_pct,8.533433260934267
W1,forest_plot,ETTm2,336,11,cka_full_mean_per,0.9220327251862844
W1,forest_plot,ETTm2,336,11,cka_full_mean_last,0.9321060008694364
W1,forest_plot,ETTm2,336,11,delta_cka_global,-0.010073275683151972
W1,forest_plot,ETTm2,336,11,grad_align_mean_per,-0.003714470214402
W1,forest_plot,ETTm2,336,11,grad_align_mean_last,0.000932564660862
W1,forest_plot,ETTm2,336,11,delta_grad_align_all,-0.004647034875264
W1,forest_plot,ETTm2,336,13,rmse_per,3.6899756187315775
W1,forest_plot,ETTm2,336,13,rmse_last,4.034082171910553
W1,forest_plot,ETTm2,336,13,delta_rmse,0.34410655317897554
W1,forest_plot,ETTm2,336,13,delta_rmse_pct,8.529983736449415
W1,forest_plot,ETTm2,336,13,cka_full_mean_per,0.9469134859333694
W1,forest_plot,ETTm2,336,13,cka_full_mean_last,0.9035565912769314
W1,forest_plot,ETTm2,336,13,delta_cka_global,0.043356894656437994
W1,forest_plot,ETTm2,336,13,grad_align_mean_per,0.0063880674117809
W1,forest_plot,ETTm2,336,13,grad_align_mean_last,-0.0037683698286447
W1,forest_plot,ETTm2,336,13,delta_grad_align_all,0.0101564372404256
W1,forest_plot,ETTm2,336,17,rmse_per,3.672010573461265
W1,forest_plot,ETTm2,336,17,rmse_last,4.00929087240631
W1,forest_plot,ETTm2,336,17,delta_rmse,0.33728029894504497
W1,forest_plot,ETTm2,336,17,delta_rmse_pct,8.412467682660672
W1,forest_plot,ETTm2,336,17,cka_full_mean_per,0.9537848872022012
W1,forest_plot,ETTm2,336,17,cka_full_mean_last,0.9239905566195944
W1,forest_plot,ETTm2,336,17,delta_cka_global,0.02979433058260683
W1,forest_plot,ETTm2,336,17,grad_align_mean_per,0.0063227784020052
W1,forest_plot,ETTm2,336,17,grad_align_mean_last,-0.0008003498866819
W1,forest_plot,ETTm2,336,17,delta_grad_align_all,0.0071231282886871005
W1,forest_plot,ETTm2,336,19,rmse_per,3.689349987391786
W1,forest_plot,ETTm2,336,19,rmse_last,4.032437881398049
W1,forest_plot,ETTm2,336,19,delta_rmse,0.3430878940062625
W1,forest_plot,ETTm2,336,19,delta_rmse_pct,8.50820035167693
W1,forest_plot,ETTm2,336,19,cka_full_mean_per,0.9364269392780162
W1,forest_plot,ETTm2,336,19,cka_full_mean_last,0.9173989966666146
W1,forest_plot,ETTm2,336,19,delta_cka_global,0.019027942611401616
W1,forest_plot,ETTm2,336,19,grad_align_mean_per,-3.104087753941084e-05
W1,forest_plot,ETTm2,336,19,grad_align_mean_last,-0.0027147900595001
W1,forest_plot,ETTm2,336,19,delta_grad_align_all,0.002683749181960689
W1,forest_plot,ETTm2,336,23,rmse_per,3.6668690423314
W1,forest_plot,ETTm2,336,23,rmse_last,4.022568929305702
W1,forest_plot,ETTm2,336,23,delta_rmse,0.35569988697430244
W1,forest_plot,ETTm2,336,23,delta_rmse_pct,8.842605141776811
W1,forest_plot,ETTm2,336,23,cka_full_mean_per,0.927007835954314
W1,forest_plot,ETTm2,336,23,cka_full_mean_last,0.9126314232092132
W1,forest_plot,ETTm2,336,23,delta_cka_global,0.01437641274510082
W1,forest_plot,ETTm2,336,23,grad_align_mean_per,0.0043983621901322
W1,forest_plot,ETTm2,336,23,grad_align_mean_last,-0.0017601878508125
W1,forest_plot,ETTm2,336,23,delta_grad_align_all,0.0061585500409447
W1,forest_plot,ETTm2,720,42,rmse_per,4.091216490014194
W1,forest_plot,ETTm2,720,42,rmse_last,4.358931542814855
W1,forest_plot,ETTm2,720,42,delta_rmse,0.26771505280066155
W1,forest_plot,ETTm2,720,42,delta_rmse_pct,6.141758597745262
W1,forest_plot,ETTm2,720,42,cka_full_mean_per,0.8935913198506317
W1,forest_plot,ETTm2,720,42,cka_full_mean_last,0.8977569163732683
W1,forest_plot,ETTm2,720,42,delta_cka_global,-0.004165596522636594
W1,forest_plot,ETTm2,720,42,grad_align_mean_per,-0.0076542644268799
W1,forest_plot,ETTm2,720,42,grad_align_mean_last,-0.0053613527562845
W1,forest_plot,ETTm2,720,42,delta_grad_align_all,-0.0022929116705954003
W1,forest_plot,ETTm2,720,2,rmse_per,4.102219534427988
W1,forest_plot,ETTm2,720,2,rmse_last,4.459455948905594
W1,forest_plot,ETTm2,720,2,delta_rmse,0.35723641447760635
W1,forest_plot,ETTm2,720,2,delta_rmse_pct,8.010762267206083
W1,forest_plot,ETTm2,720,2,cka_full_mean_per,0.882795081251211
W1,forest_plot,ETTm2,720,2,cka_full_mean_last,0.9199572845546508
W1,forest_plot,ETTm2,720,2,delta_cka_global,-0.03716220330343978
W1,forest_plot,ETTm2,720,2,grad_align_mean_per,-0.0031056417793253
W1,forest_plot,ETTm2,720,2,grad_align_mean_last,-0.0003148019402038
W1,forest_plot,ETTm2,720,2,delta_grad_align_all,-0.0027908398391215004
W1,forest_plot,ETTm2,720,3,rmse_per,4.115549300879973
W1,forest_plot,ETTm2,720,3,rmse_last,4.351713058086091
W1,forest_plot,ETTm2,720,3,delta_rmse,0.2361637572061177
W1,forest_plot,ETTm2,720,3,delta_rmse_pct,5.426914735733608
W1,forest_plot,ETTm2,720,3,cka_full_mean_per,0.8904595079116954
W1,forest_plot,ETTm2,720,3,cka_full_mean_last,0.900809327190276
W1,forest_plot,ETTm2,720,3,delta_cka_global,-0.010349819278580585
W1,forest_plot,ETTm2,720,3,grad_align_mean_per,0.0043147199183189
W1,forest_plot,ETTm2,720,3,grad_align_mean_last,-0.0027103369054841
W1,forest_plot,ETTm2,720,3,delta_grad_align_all,0.007025056823803
